companyName,company_starRating,company_offeredRole,company_roleLocation,headquarters,size,type,revenue,listing_jobDesc,requested_url
OpenClassrooms,3.8,Business Intelligence Analyst en Alternance,Nanterre,"Paris, France",201 to 500 Employees,School / School District,Unknown / Non-Applicable,"Rendre l’information plus accessible et compréhensible au sein de l’entreprise. Mettre en place des outils d'analyse afin de traiter d’importantes quantités de données. Intégrer des données de sources variées dans une base unique et les « nettoyer ». Créer des requêtes simples ou complexes permettant aux équipes métiers d’interroger la base de données. Synthétiser ces données dans des tableaux de bord intégrant des outils de data visualisation.Le profil recherché Aisance mathématique (analyse réelle, algèbre, probabilités, statistiques). Solides notions d’informatique (algorithmique, base de données, terminal) et de Big Data. Rigueur et précision d’analyse. Esprit collaboratif pour travailler en mode projet avec les équipes métiers. être titulaire d’une certification professionnelle de niveau 6 (bac+3 ou équivalent) en informatique, sciences, économie, finance ou analyse de données ; ou, être titulaire d’une certification professionnelle de niveau 5 (ou équivalent) avec une expérience professionnelle d’au moins 2 ans en informatique, sciences, économie, finance ou analyse de données ; Langue : un niveau B2 minimum en français avec un certificat de moins de 2 ans. Matériel : l’accès à un ordinateur (PC ou Mac), muni d'un micro, d'une webcam ainsi que d'une bonne connexion Internet pour les séances de mentorat. Rythme d’alternance et présence en entreprise : Du Lundi au Vendredi Périodes de travail de 8 heures Repos le week-end Travail sur les horaires de bureau Du lundi au vendredi Période de travail de 8 Heures Repos le week-end Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=109&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_cd5e0551&cb=1686308045157&jobListingId=1008678906853&cpc=7E69D0A57279CD4B&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-4af8ca1667bec476--6NYlbfkN0BMABqt-7e8ID0RaR6SJASz4dB9L8cbMUr95Acwx8L6f94gpWoGJJXQ6lXp3WrDNZVAdOFSLoTJbj9PaQ82jNmxt79LB0ubk4zOa68Cc8XVeLd0lZzF8yruRWGYWhWbIdNU1uABsc0yarO4r9He88y1NKrJRe4KG7GeQABeWVcwK3Nr_Tvye4qj9vsHPUVkMPmczqVIoTMlx8nwQnMhmnnzEZAEo4ejlGohDpc6bscbcXnrd9Ko39tvt-qmf65zUWSh6nUonjsbqX6fpEbkT86Ex2ymu--XtHdW8iWrK_mMzIa7SY6kkGGlc7zYj6V-r4abe6drykVB7yCOb7JaurJh-4YX9AjMzI9RbLH1JFOjIeWKjW83NeJSQfnfiphVsaZCfXBAnK2Ex5-cLKm_valrk5lJsCoGgQwRllfXizYjPrs0KFOHDnxI5OZEcF_3va7zQ_FeaZwx97uaLWY2ZSt0gtOc420NyTc3Pe-Lw0qk2TVa3xcV_1UVpP37kgust4YDbhFrtIgWr7U3fv2ztbWJ
TotalEnergies,3.9,Data Analyst débutant(e) - Spotfire pour SISMAGE-CIG,Pau,"Paris, France",10000+ Employees,Company - Public,$25 to $100 million (USD),"
La mise en place d'un lien direct entre l'application logicielle interne de TotalEnergies (que ce soit dans le Cloud ou on premise, à définir) avec le logiciel de Data Mining Spotfire (API Sea et JAVA) ; 
La création et la mise à disposition des utilisateurs de dashboard d'analyse de données « prêt à l'emploi » basique et plus sophistiqués (non disponible dans le logiciel actuellement) ; 
La mise en place de rapport d'analyse et de contrôle qualité automatique toujours en utilisant le lien direct entre les 2 plateformes via des algorithmes de machine learning (Détection automatique d'anomalies, proposition alternative de remplissage, travail sur les incertitudes).",https://www.glassdoor.com/partner/jobListing.htm?pos=113&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_17861b71&cb=1686308045157&jobListingId=1008664443660&cpc=B101C867B3EF2D75&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-af833e54e994b32a--6NYlbfkN0BYf14EJxPuJtVJffztcJdOxSBUM1rlhwaBfCjmyTThADJRdfI8TiQ6EQw5OnAFieCNlTEFvh4uc0TA4vp0xhwpyclv_Rm4sQKzZ1L0QkyEAL3ABkBGloLgFth0cAJvUh6TbAvrqDlAdpdBiB7d7NHiEeARCVXqvzfXTBYXn3eDqdce4YMYkgYsUp8yMeaBQN2UncLRJHCoDjjzlPQHZABB2FT35ykkUBLw3aRvhAD7jcC8VaUnvj1MZasGmwI9E4pVlSlqnf7fEmWg7VRVIUPiquAd_A75QGADB29uNffIbzaVGZYitPorPnnbyFyqOlWTE01FFuUWwDfU-uH_9gHm4m4k39zYHttS1DSc7Ktl5HOCW8V4Y78oNtJJiy8_-RFfMPGOSwntq4pAAHaP4l4fPVPQyO2RhiqWEMWNs_eTkT65nQYz2Ufn0_JJUDE2OODaW-mogBFPMBe1NVJBAUwR__WKMPuLyZIVnXZSmFvTpwrIm0gqMlQpFGGAgLU7utZcRXcedYXTqy2OvAyJqN__fWKihbbQAxhmxM_F97rbOHqIpK1GjnncZd-aM_CmTMBtbYan69bvPJjdzIOTgIjynYQn7CvIZuKeM27QoGWUD-LiEpz3XtswicGv58dQFZqiC-GUo6P8XGIcyIbvH5N9uadetJXJUuQlkoYtqfRTGwp2IJyt0wG1EYOY0SVDMgWbLuPIVctyTWLzKkTc8LWfMrBSqlpNsuJqdeEkq6_COFxH8t2QO1P4v4PLSkaNOwr0ey_1tYG6F3jY_ETgv5Ut
Sanofi,4.0,Alternant 12 mois – Data Analyst H/F,Chilly-Mazarin,"Paris, France",10000+ Employees,Company - Public,$10+ billion (USD),"
Prendre part à la définition d’une stratégie d'optimisation et d'amélioration de la qualité des données présentes dans l’outil de gestion des contrats, 
Assurer l’identification, la collecte et l’analyse des données afin d’en vérifier leur intégrité, 
Collaborer avec l’équipe sur l’amélioration continue des pratiques en participant à la détermination, mise en œuvre et le suivi des actions correctives, 
Préparer la documentation requise pour répondre aux actions identifiées et organiser les formations correspondantes, 
Participer à différents projets transverses de l'équipe. 
Savoir-être : force de proposition, rigueur, organisation, autonomie 
Compétences techniques : Pack Office et plus particulièrement des connaissances en analyse de données 
Formation : Bac+4/5 en Analyse de Données, Data Analyst dans un établissement de type Ecole d’Ingénieurs, Université 
Langues : capacité à converser aisément en anglais avec des interlocuteurs non francophones",https://www.glassdoor.com/partner/jobListing.htm?pos=116&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_1c109699&cb=1686308045158&jobListingId=1008673890380&cpc=39A4E8CE329AB187&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-e45bab53eeeeb4f3--6NYlbfkN0CPdUMKp96VmrGLxNmVDKkYvXhuGDLuF4TP95VllYqZNTvtDk6nNlUhHyrJjfFmx_M9_WatC_WrWT82TwyblWnPrlMKmyzYDZTEfBz_GligFY9HWGTu1qlWvH9NBI6stkHI3bOGl7cGUJPDFidzrM8YBfpUBJqQ0kSFCcVGZ3mxX3OZyrtEpe7tS15Rd03nsxYBn48PJrcoK5LyxVcFe9DHEkszHZYhbwooYbkSBxe_ONDVOKc7Lrgd_v2wtonfRechXp8jGgQW3Chw5tpbuPTiH7LdEVpapg3jgcilTw9PJ2yS0zku3kBVkvinC6xcAqVg7WU6ryKcJ_YZtYBMqKaLrXKhiVwJ0TqlVRUfd-hDsLcLVfu5Z_rdXg4TrZeeHmTKm572mpAU6-amx4x0WWtGAx8gmFaI811UCfDksKFOxNxdOmH9-YDxU1-qlwujmg2NL9gHUoDF97HG9aS1FD5vJYqbnZJuMl_0HVUfthmVnD7RJyixaHzmgxzoQM7Qk_lErqnxbCjHs92--FNhu5FPJzS9X2GKrFTngOgK3hHKhIcCdSH-ZMOJmYOsTiqs25Blusm21u5VpxT9sUZFS_fm_8Ond0IZoPbql4gCXOdN27C6n2Fan7x0dbinZt2-FQXFc90_RQsFUjormT1dx03rS7VxxWbUWPTx81_bEDKLAQ%3D%3D
Natixis,4.1,"Business Analyst, IT Gestion (H/F) - Ostrum",Paris,"Paris, France",10000+ Employees,Company - Private,$5 to $10 billion (USD),"Accompagner le COO Gestion et le domaine IT Gestion dans la conduite des projets, le pilotage des évolutions organisationnelles et l'identification des ressources Suivre les dispositifs de contrôle et de pilotage des activités de la gestion en veillant à la qualité de service, au respect des délais, à la maîtrise des risques et des procédures
 Contribuer à la définition de processus adaptés, au suivi de la conception et au développement de solutions dédiées Participer à la définition et contribuer aux reportings adaptés de la gestion, incluant des notes pour les membres du Comité Exécutif d'Ostrum Vous contribuez également au pilotage des sujets prioritaires et à la supervision des projets complexes en interaction proche avec les responsables métiers : 
Programme d'industrialisation des gestions,
 Gestion centralisée du change et de la trésorerie,
 Organisation des activités support (analyses de performances, OST, reporting, validations) 
Suivi des délais, des coûts, des risques, de la qualité du planning, consolidation et contrôle de budget 
Définition des livrables, suivi des recettes, accompagnement au changement, formation des équipes, support post MEP
 les principes de la gestion de projets l'analyse et paramétrage des systèmes de gestion ou de recherche financière. les bases de données SQL Idéalement les processus de recherche et d'investissement. Impliqué, avec le sens du service et une forte motivation pour les sujets fonctionnels ainsi que techniques du Front Office Autonome, proactive et vous aimez travailler en équipe
 Doté d'un excellent sens de l'organisation, de la rigueur et réactivité",https://www.glassdoor.com/partner/jobListing.htm?pos=127&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_4e802c7a&cb=1686308045159&jobListingId=1008642344858&cpc=217C45A42544DB93&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-06083e06c70613ee--6NYlbfkN0CVny3EPYrW6edMnS9sSDpe6O9yxU5bnoCkyXOgZyNLCvOyPtgYVRyW8DFIJ2T6lSDa8wOh0GFx6fgrV6pUdIxEUvPcMgzKe5t4u9SWBXUtNKuO4l_sE6BG42Yk1isrQ9jCDI6vIZODGhWGLORaw11_VwYttQAbxAKXChbGcWOyufbvNxx6YrG7soVJOoqOOS_MFqR_mi9C71nQQysu8fLm2_pDd3QZ4Yl0G3hAqjFCH7JAjead0aY5ZBHk6EQIDw2k-H4x_-UhqU6CSH-eyz4TJ7FV_fvBVoDcAd70jx_DWde5Ew4UGi_NS-ly7Uv0K1FCgVd3e5NMBFaLjBvWXzrUbYq-zVg2cs7Y2xBp9SkYWTE2SvGBtVUD-G12NzoP3iuOKW-wbvvd2SigIc9U6PupgVbbOxKbKdE_QIw0cy6YVYXDP4_daD0eGQ9zmuhkxFmg4b9C2uWhVXCA5pfoydtfG1_GrnCL0MJidLZ1NIWKCwCS8m-t6Fub5dhxpsgz-sX_0MM4i4cDK8EMB1GaNALPyd1t4oYtM9XCwNe-R9NlKUkereSK0AIm8TF-o-ppWu-xkA_ok97f_9WloNQc_NjAETbQrjccFb9ixnr08XvGZRO5yVuZV_AuYFcVge1b7FBE581fB_7YhC8OCN3AwVmXoV0BerdwNG3CxTDIQzI7MMokSrfL1etM
GROUPE IPPOLITO,1.0,Data Analyst H/F,Villeneuve-Loubet,"Villeneuve-Loubet, France",Unknown,Company - Public,Unknown / Non-Applicable,"Découvrir les synergies entre les bases de données et être force de proposition pour améliorer l’utilisation de la data dans le groupe, Analyser les clés d’unicités entre les bases de données pour en découler de la consolidation, En sortir des états financiers ou opérationnels. Effectuer du mapping par l’intermédiaire de scripts ou encore d’autres outils comme Talend, Avoir la capacité de travailler sur des données structurées et non structurées, Possibilité à l’avenir de travailler sur un DataWarehouse ou DataLake, Connaitre la réplication de données serait un plus, Connaitre l’enrichissement de données par sources externes serait un plus, Comprendre et exploiter les API afin de l’utiliser pour la transversalité de données entre applicatif. Analyse de modèles de données, Rédaction de spécifications, de structure et de table de correspondance, Ecriture de script de transformation, Réalisation de tests automatisés, Analyse des tests et corriger les défauts constatés. Maitrise en base de données et gestion de base de données (SQL/NoSQL) Maitrise de l’environnement SQL Server Maîtrise d’un outil de data visualisation (Tableau ou Power BI) Maîtrise des systèmes d’exploitation (Unix, Windows) Maîtrise d’un langage de programmation (Python, Java ou autres) Connaissance sur l’environnement Informix serait un plus. Participation au transport Titre-restaurant Du lundi au vendredi Périodes de travail de 8 heures Travail en journée",https://www.glassdoor.com/partner/jobListing.htm?pos=105&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_d23f39eb&cb=1686308045157&jobListingId=1008648119065&cpc=F583A5AE0DDDFE3A&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-0f78a3e38a0ae747--6NYlbfkN0A20SV6P1EG6d6Gb_ASPSRiTDQGp7ZM0AhnEq9lNpioWWyX-W-O7rwjak_ZtjjvQJ70opBnMMjLPCq2OUvb1P5xeVtGe_1Y9g04k89xXPMAHZMjnCAqaEuoLWxEOVQFrx0ePJ-3MFDUWc6tcDwnLklbhC_TJNpHIpdQ6zfKIdKBmJJXmgiAtg_Dh-tdH7K9ljDJRDNO2ZcBrK95w3F_iwFTln0aPh3SvJHYN_O5PvHDcWLgW-a0epytI7F5-eGP45q_yEdObZRxDRqUy1-VVHjRNSV-_MPksR11rXmAL5MSlFTDqvBkRnFRMx2kvnbtk9SWiP_mEO49zAhM3DtYZBLVOKIz6KJ0IWbaNbRfXcZn7DIE1sDnwI9YtObyQIJj1abzrAiJGQ4SL_ciVU_cBBF6DRZlbEhc_S3coBNzd_mY_RDYiJIxAnD0l9-vhG1ROUcUKiJhJvH_JgKQ-YEJmyORjTJ0JPOfusPNycAmUPX5igItN5ifvVgeEyhsmBWI885NuSzKSBQ6zzFNNHttswcDz3mvcS30DpfFdJ8d1JwYdAOFD1lAPcj0cfTo9YoJuhQwa2qg1Abl0UHn9KBWvpB_
JACADI,3.4,Data analyst H/F,Paris,"Paris, France",201 to 500 Employees,Company - Public,$25 to $100 million (USD),"
Vous développez la vision client et la diffusez au sein des équipes au travers d’analyses et extractions de données pour répondre à des problématiques spécifiques (marketing, achats, merchandising…) 
Vous réalisez un factbook Connaissance clients tous les 3 mois afin de partager les insights CRM et l’évolution des KPI clients (segmentation, matrice de transition, comportement d’achats et détection d’opportunités de cross sell…) 
Vous alimentez la réflexion stratégique d’actions CRM & Fidélité, êtes force de proposition d’A/B tests à réaliser. 
Vous développez, éditez et assurez la diffusion de tableaux de bords nécessaires au pilotage de l’activité. 
Vous êtes garant.e des KPI clients en boutique et sur le web (recrutement, rétention, contactabilité, valeur client…) 
Vous monitorez les KPIs du programme de fidélité (valeur client, PM vs non membres) 
Vous suivez les taux d’utilisation des chèques (fidélité, anniversaire…) par marché et boutiques afin de détecter des potentielles actions à mettre en place. 
Vous réalisez les simulations de CA additionnel des actions CRM ciblées en partenariat avec la responsable CRM. 
Vous réalisez les bilans d’opérations commerciales ciblées (dont le monitoring des actions marketing et de l’impact sur la marge) et mettez en lumière les « key facts ». 
Vous monitorez la pression commerciale en lien avec les chargées de campagnes CRM & contribuer aux recommandations de ciblages. 
Vous collaborez avec l’équipe Data Groupe en mettant en place des rites et rythmes pour identifier les données utiles à vos analyses et partagez vos bonnes pratiques 
Vous menez à bien des projets data en autonomie ou avec le groupe IDKIDS ayant pour objectif d'améliorer la compréhension et l'activation de nos clients : segmentation, scoring, modèles prédictifs, vision client 360",https://www.glassdoor.com/partner/jobListing.htm?pos=125&ao=1136043&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_98d92ef4&cb=1686308045159&jobListingId=1008692741927&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-1fa74f4077fe2931-
TotalEnergies,3.9,ALTERNANCE - Business Analyst F/H,Courbevoie,"Paris, France",10000+ Employees,Company - Public,$25 to $100 million (USD),"
Collecter et consolider des données pour mettre en perspective les performances de filiales (Volumes, marges, ventes pour certains produits, certains canaux, budgets marketing, notoriété de la marque); 
Effectuer du data management sur des sujets variés : Positionnement Pricing, investissements marketing, spécificités des marchés et mise en perspective des performances pour identifier des opportunités; 
Participer à des projets de diversification de nos offres (Total Quartz Auto Centers, fournitures de services d'analyses d'huiles,
 Gérer le suivi du développement de services digitaux pour associer la ventes de services à celle de produits) qui ciblent le segment automotive. 
Excellente maîtrise du Pack Office (Excel, Word, Outlook, PowerPoint) 
Maîtrise de Power BI 
Connaissance du domaine commercial apprécié 
Appétence pour les chiffres 
Maîtrise de l'anglais indispensable (écrit et oral) 
Sens du relationnel 
Compréhension rapide 
Esprit de synthèse et d'analyse",https://www.glassdoor.com/partner/jobListing.htm?pos=119&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_76a1b555&cb=1686308045158&jobListingId=1008640377995&cpc=65CC663E25211861&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-a4128b74b96e510e--6NYlbfkN0BYf14EJxPuJtVJffztcJdOxSBUM1rlhwaBfCjmyTThADJRdfI8TiQ6EQw5OnAFieCj2ao3HW3-z3cSS4XdNK1vvnPykaz3mTgL2nfYdDyVMfXxVa0Tg-di-azlUS6Wtcd3nnTDcdGfu5RO8Po23Cu4sCKFHdbw0dfpOtlZL-jqcze3-kOh7Dp4GACkvGqf_T5SGYKEH2cnT6VxyFRbV3ZD05NnVIX1jXpi9qbOg840jRgBUyN6dQT-CxoXGEc7U-GroQoo0hdCLuuXduYuO94nR6RsP-5doLubSwnjqpCwlApD-Fjs9gSbE_CxLoZZJGl5rg80cs5WMF7rpKA7Rg-MR-RLOPBfii5X6BvpAIqF7zOUP5BioYzK-PKCpEVoU_jsmE6wFcCNcTciG4IPVlVKLCVsJowVDZ_Ym_4LR4NNx8ZC3kWibzrVePE16tZVKRrPqa4LDVabG-OhY7PtZ_Djdbe5HoGcTa9NDOpCf4zA9OqWow0PADT7iWgfptAsrUUPrcOrSXvUyVuDOgJMsbuGuQm9A10lyDbD9sew1c-B__NQ4gSamdxhdumZFpJ577fk2kSPTZov1VJJilhNAazPGmkZpQGFDLo4Deglu1Ev7KtiLlHgs92sCRK8F8J-W0RiA9VaEkLZdYPU4L6527vwWNORIZjSfnXp8TJ6O4CH9IagEMTioROyyACcVjnUjGinhbdJRRT7OredfY3pITMxbLWvAMd7PTJRb26GSuRgD6i01A33jYC1leWGH2-0xyvrPosV14h1xAFWa6mS2r7n
NA,NA,Junior Data Analyst (Remote Internship – Data Analysis),Marseille,NA,NA,NA,NA,"
Collect, clean, and analyze data from various sources to support consulting projects 
Assist in the development of data models and statistical analysis to identify trends and insights 
Collaborate with cross-functional teams to gather and analyze data 
Create data visualizations and dashboards using tools such as Tableau or Power BI 
Present findings and insights to the consulting team and contribute to project reports 
Participate in brainstorming sessions and contribute ideas for data-driven solutions 
Support the team with general administrative tasks as needed 
Strong analytical and problem-solving skills 
Proficient in Microsoft Excel or other data analysis tools 
Excellent written and verbal communication skills in English 
Familiarity with data analysis principles and practices 
Ability to work independently and as part of a team 
Strong organizational skills and the ability to manage multiple projects simultaneously 
Knowledge of statistical analysis tools and techniques is a plus 
Experience with data visualization tools such as Tableau or Power BI is a plus",https://www.glassdoor.com/partner/jobListing.htm?pos=122&ao=1136043&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&ea=1&cs=1_093bd145&cb=1686308045159&jobListingId=1008684874751&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-b725d8519df9e855-
FIDUCIAL,3.7,Data Analyst - Le Bouscat H/F,Le Bouscat,"New York, NY",501 to 1000 Employees,Company - Private,Unknown / Non-Applicable,Contribuer au développement de notre outil de Datavisualisation et être garant des données manipulées dans cet environnement ; Mettre en forme les demandes exprimées et assurer le suivi de leur production ; Accompagner les équipes opérationnelles sur les questions de préconisation de ciblage et d'analyses d'opérations ; Établir des bilans statistiques et des états de reporting dont vous participerez à l'automatisation ; Réaliser des études et des analyses permettant une meilleure connaissance du profil des clients des enseignes dont nous gérons les programmes de fidélisation afin d'optimiser ces derniers.,https://www.glassdoor.com/partner/jobListing.htm?pos=111&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_9165aaf2&cb=1686308045157&jobListingId=1008679421658&cpc=1160948BCBA38B5B&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-9e16668c2710eaf7--6NYlbfkN0C-xpOdDi_skeE64F18GU3ubPb5wUpJcs-tGjXf4i7uuwjYxJOR3bE1Lkv84sE09xE0t4ZmOKEv2ZvTb78AlCG1HW14S8cfnu3xkCXt5NvwCZtiIiDAZWEuSpWrf2M7E185d12VY_OXKbLt8dLbDWpNLYKivdYYfoTpo1GVl7Cqju6dH9hhm-SPldB4HNSgbPqKICVEqY5bDNf_kyDg1sX4DXjdK7entjGuFcwtH6uy0PqHJ_2ywzGZO9X2B5b9-05b5I7HCP2zwZhdkOwF3U3ZxX0_Y5pz9NnWzRSlEzcsrAdMJeYR7Ti_1jmBqJqMoWO75KYXG1nCTTJ_mhEGJT16nYhf7F3WJx4ZRGSv4aSuv_vwxGn2m9n50WoVdxI73BOEy8JiUgX1akskIlLB8we2p78cvxdVDyEzkThdyFeV0NLPUrfRPYQBlXHEOc2DMAFPpUYFZEw4r5MVnmIuyXBlDS3qOhUsPdq5oA8JYuZytAqQ_yvYsS9E3MZp92BBMIg9Q8Gw0P9Fwr_noc6pj8OluxTjskVbMHCE3Dow6GVatTSfgRLTlECd4kWAA4gdD8ZKsS-gM5hF_D0HCNzAE3IZ
TotalEnergies,3.9,Data Analyst RH débutant.e (H/F),Courbevoie,"Paris, France",10000+ Employees,Company - Public,$25 to $100 million (USD),"accompagner et développer nos études et analyses envisager des automatisations et simplifications lancer des développements et en suivre les recettes améliorer nos reportings et les faire évoluer pour un gain de temps. Rapidité de traitement des demandes ponctuelles qui interviennent au fil de l’eau (listes de diffusion, études, situation de nos effectifs) faire monter l'équipe en compétences sur Power BI constituer en partenariat avec le tuteur/manager un cahier des charges qui permettra de simplifier certaines études en transformant des bases Excel vers dashboards Power BI (gain de temps en proposant des livrables en « self-service » que nous avions l’habitude de transmettre via Excel) Être force de proposition pour monitorer au mieux les données et rendre les visuels attractifs nous suivre dans ce que nous produisons quotidiennement ou périodiquement maîtriser les sujets dans la pratique et devenir un potentiel back up ou relais selon les périodes et les demandes à terme, être impliqué.e dans des groupes de travail",https://www.glassdoor.com/partner/jobListing.htm?pos=124&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_a3377a9e&cb=1686308045159&jobListingId=1008676054227&cpc=C4A69CCDBB3B9599&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-b23ce114ffb85858--6NYlbfkN0BYf14EJxPuJtVJffztcJdOxSBUM1rlhwaBfCjmyTThADJRdfI8TiQ6EQw5OnAFieBFCBvzhvU0FyQn6L00Npcm48WcmG_SWsuNax1O1KopX1425AFl-MLBrZ6ainyB3-PJ0QVAmCuWBDiIhsWvZesMh8cNXteKZ522DRP053AJk5Kpnv4xBAjCftziLTvbY6Lw20-zdovtIMmyENauHm1Vmsj1NjIyt8655sJRcUNpMARkL9mubfH1nd-3TGbfAwJ2QDsUo8xHq-WZscXkODEJNR39Ya0VZ6e2wFc85_WnnIqKkSAQ8STS09Y3oDUC8j-OX0dq-zRvBJ7nbYRCqSaA0bcX5esA5_nKNUyCqJZBGFbGNFJhaZj-aQp_4W4ocfd8kfweQVjCFynkgZgNWfNnScpjpqG3CT3jRFDlOb0miHW71uMlhYKqrVlmLF45kabq4im0pQ3uqzvSORGjQvpiaYdw-bgqKH3bKPujXNbDrVgQCl58HgFDpT3aewUtx9maCWOTI4t-PK8iDrdwb-Q4TWmXIhJDYpaPRNbo4JMRcV0qi0wpfcJ16PiPY1_3hNkSmVYl1l-2MOqdQQtVPjLq2aJEEQg14zoP8oCJty8Y8EABwwQmZgP-t28GpHs5vqQzVZfqgq1C2GO93mvNgaPR1hQt5neAU2GjuPngDTiWlyXGTlsenyVNhRgTXxG6gdAK4WkKIcK0ShJD7tS1lMNO9SViSgjwQSFbt0Zvv5lNKNlyO9h2r0t4wqe72rM_7goXXaasUiO0wA%3D%3D
Kenvue,3.9,Data Analyst H/F,Issy-les-Moulineaux,"Skillman, NJ",10000+ Employees,Company - Public,Unknown / Non-Applicable," Assurer la simplification et l’amélioration continue des outils de gestion de données et de reporting  Structurer les workflows & bases de données « métier » existants  Maintenir / harmoniser / améliorer les tableaux de bord existants
 Soutenir les équipes terrains dans l’utilisation, l’adoption et l’adaptation des reports Power BI Leverager la donnée à disposition (interne, externe), établir des ponts entre les différents sets de données (exemple sell in / sell out)  Créer de nouveaux tableaux de bord cross-fonctionnels faisant fi des contraintes système
 Participer activement à l’implémentation de la reconnaissance d’image pour les commerciaux sur le terrain  Contribuer à l’amélioration de notre processus de gestion de base de données clients (maintenance, update)  Vous avez une formation BAC+5, type Ecole d’ingénieur, Informatique ou Commerce avec spécialisation data,  Vous avez une expérience minimum de 3 ans dans un poste similaire où vous avez pu accumuler des connaissances en finance d’entreprise et / ou en KPIs d’efficience commerciale,  Vous êtes familier avec les principes de modèles de dataflow (data sources, data structure, database, BI).
  Vous êtes à l’aise avec SQL (idéalement Alteryx) et êtes expert sur Power BI et MS Excel.  Vous avez la capacité à manipuler des larges sets de données provenant de systèmes différents, les connecter pour faire « parler » les chiffres  Enfin la pratique de l'anglais est indispensable pour travailler avec les équipes régionales EMEA et dans un objectif d’évolution au sein du groupe à terme.  Vous aimez le challenge et êtes orienté solutions,  Vous êtes pragmatique,  Vous êtes curieux,  Vous êtes force de proposition
  Vous avez une bonne compréhension des enjeux métier,  Vous êtes adaptable, team player,  Vous avez une excellente capacité d’analyse et de synthèse  Rémunération et avantages sociaux compétitifs :  Mutuelle, prévoyance, accord de télétravail, PEE, PERCO, RTT, participation…  Opportunités de formation et de développement",https://www.glassdoor.com/partner/jobListing.htm?pos=104&ao=1110586&s=58&guid=000001889fcac06a8acfb4351ad9e594&src=GD_JOB_AD&t=SR&vt=w&cs=1_717df4bd&cb=1686308045156&jobListingId=1008666617329&cpc=BCC169F53084E245&jrtk=3-0-1h2fslg48kf1p801-1h2fslg4og2qa800-b28d57ebe938024f--6NYlbfkN0CiQ58Z0bCqcmUUIQNvBQUlW24XHwG2TtskoIesAiWzrblPiAK_560ls2W0QVJGHTuh-O7s-X9mcsmlTiJ2VRift7CRus479nfx5vhKWLu9KJoXQSg-k7sFhXlfsFrdIaHPpeTzPiINWQES2iYlsLa0c88ylmv5hHT7JiTDGqxaKVpPgNdc3gZ2u8YFkMpNzUX6jiC6nJNRuSq6SaHIPp6WzN7dw9cWxCquYcdpyJCuTMDjYAmfltmjlaNYh7gGTudjOuu8hhufCNCqikQjpL-rl7-Mj-c-Oa4qD-xwwEic604yz8IMoHNO44SXnZkq6J2VFRliOZwIGRyeDzK-J3PmRv8t_u0dFgTthbcaKT9gLW48Imy_hAdyOMwTz-GGaNCqkhkkrGCdFsNSsmcQq_61JJ3SUZBSW9CM62GUlW8dzjceY7lW_9qZup4VBXea7dlNIK3OyAc95Q7XmyRGdfTdjZ-t8pRJxSwyLfbm_IY3CVgeZSF9PutErqC-LZQkKfRFOZuexAaFVtiLBtau_dldHYvGcgscu0u8u9fcZlvqhMM_IiTWighQwSuL4Lf1hB7gHQMvlOtIGFQbfvfNoNYsjVh33I_uRixFNRC2U_2oraxjaxCQfsODGN3lvykdufFoDt1Iukdr2gLvdAhod4vj-IpaE2eiPyM0lf5GK9Ag7lSjf9eg2wfm
